ID,timestamp,Blink Rate,Yawning Rate,PERCLOS,SDLP,Steering Entropy,Lane Keeping Ratio,Lane Departure Frequency,SRR,SAV,CF,SF,LF,fan,music,vibration,reason
163,2025-06-12T20:10:08.542688,12.68,0,5.42,9.19,0.9,0.31,1.87,14.64,2.58,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
164,2025-06-12T20:10:08.542696,14.68,0,8.13,16.72,0.74,0.29,1.25,0.29,3.29,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
165,2025-06-12T20:10:08.542704,13.39,0,3.8,2.22,0.51,0.36,0.99,13.22,2.67,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
166,2025-06-12T20:10:08.542712,13.35,0,8.91,0.24,0.56,0.35,0.81,4.36,1.33,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
167,2025-06-12T20:10:08.542720,11.57,0,13.8,2.28,0.88,0.01,1.79,1.54,1.05,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
168,2025-06-12T20:10:08.542728,12.41,0,3.55,10.71,0.23,0.38,1.84,10.87,1.52,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
169,2025-06-12T20:10:08.542736,13.64,0,6.71,6.76,0.52,0.47,1.37,13.1,1.47,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
170,2025-06-12T20:10:08.542744,12.75,0,0.3,7.56,0.89,0.01,0.03,1.62,3.77,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
171,2025-06-12T20:10:08.542756,11.95,0,10.31,13.84,0.16,0.34,0.82,9.45,3.14,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
172,2025-06-12T20:10:08.542765,10.65,0,5.72,12.81,0.66,0.34,0.86,13.1,3.57,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
173,2025-06-12T20:10:08.542773,12.99,0,8.77,1.78,0.41,0.21,1.01,2.59,1.58,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
174,2025-06-12T20:10:08.542782,12.15,0,10.01,2.84,0.61,0.15,1.59,11.24,2.55,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
175,2025-06-12T20:10:08.542790,14.95,0,1.37,15.39,0.85,0.59,1.68,14.67,1.11,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
176,2025-06-12T20:10:08.542798,11.54,0,12.99,5.81,0,0.36,0.93,4.5,3.94,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
177,2025-06-12T20:10:08.542806,10.71,0,4.3,14.92,0.48,0.02,0.16,12.28,1.69,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
178,2025-06-12T20:10:08.542814,14.3,0,14.66,6.75,0.49,0.49,0.08,2.83,3.43,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
179,2025-06-12T20:10:08.542822,13.93,0,0.98,7.72,0.03,0.59,0.15,13.93,2.53,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
180,2025-06-12T20:10:08.542830,11.27,0,6.88,1.95,0.78,0.08,1.85,11.81,1.81,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
181,2025-06-12T20:10:08.542840,10.1,0,7.75,15.89,0.88,0.01,0.89,11.13,3.09,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
182,2025-06-12T20:10:08.542849,11.06,0,11.51,15.36,0.4,0.03,0.5,5.13,1.2,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
183,2025-06-12T20:10:08.542858,13.74,0,3.08,13.44,0.99,0.53,0.32,8.21,2.76,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
184,2025-06-12T20:10:08.542866,11.46,0,0.29,7.06,0.8,0.4,0.4,2.89,1.31,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
185,2025-06-12T20:10:08.542875,14.18,0,13.38,17.68,0.18,0.14,0.47,2.93,2.1,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
186,2025-06-12T20:10:08.542883,14.59,0,3.24,8.55,0.11,0.6,0.86,6.56,1.68,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
187,2025-06-12T20:10:08.542891,14.82,0,12.04,10.66,0.46,0.22,2.01,1.37,2.37,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
188,2025-06-12T20:10:08.542899,10.69,0,6.91,11.98,0.32,0.34,0.14,1.75,2.88,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
189,2025-06-12T20:10:08.542909,10.43,0,11.33,15.82,0.64,0.12,0.02,5.02,1.16,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
190,2025-06-12T20:10:08.542917,14.94,0,5.11,6.12,0.4,0.47,1.68,11.94,1.83,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
191,2025-06-12T20:10:08.542927,11.49,0,14.37,19.57,0.07,0.51,0.35,1.09,1.11,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
192,2025-06-12T20:10:08.542988,10.46,0,3.1,9.57,0.04,0.68,1.87,2.78,3.99,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
193,2025-06-12T20:10:08.542999,10.98,0,0.96,17.16,0.5,0.46,0.79,14.09,2.32,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
194,2025-06-12T20:10:08.543008,12.98,0,14.37,16.86,0.54,0.64,2.1,8.15,1.38,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
195,2025-06-12T20:10:08.543016,13.39,0,3.06,12.2,0.68,0.21,0.28,11.46,2.56,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
196,2025-06-12T20:10:08.543024,13.43,0,12.3,16.35,0.44,0.48,0.33,11.02,2.19,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
197,2025-06-12T20:10:08.543032,14.39,0,0.9,19.44,0.78,0.39,0.51,3.05,1.92,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
198,2025-06-12T20:10:08.543040,10.17,0,2.98,1.59,0.28,0.4,0.27,14.53,3.58,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
199,2025-06-12T20:10:08.543048,10.34,0,5.04,15.54,0.51,0.44,0.93,0.13,3,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
200,2025-06-12T20:10:08.543058,11.88,0,11.44,16.52,0.27,0.27,1.55,5.54,2.55,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
201,2025-06-12T20:10:08.543069,10.17,0,1.43,10.4,0.25,0.33,0.2,7.03,1.15,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
202,2025-06-12T20:10:08.543079,12.76,0,12.26,19.04,0.52,0.57,2.2,6.62,3.36,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
203,2025-06-12T20:10:08.543088,14.47,0,13.89,6.57,0.03,0.68,0.78,5.09,2.39,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
204,2025-06-12T20:10:08.543095,14.15,0,11.8,10.68,0.53,0.11,0.38,10.33,3.95,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
205,2025-06-12T20:10:08.543103,13.48,0,12.46,8.92,0.25,0.6,1.67,8.93,3.24,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
206,2025-06-12T20:10:08.543111,10.69,0,10.06,6.64,0.29,0.62,1.36,13.09,1.3,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
207,2025-06-12T20:10:08.543119,12.88,0,2.5,2.66,0,0.47,0.16,10.71,3.58,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
208,2025-06-12T20:10:08.543128,10.47,0,5.32,16.11,0.47,0.2,1.29,10.51,3.83,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
209,2025-06-12T20:10:08.543136,11.35,0,6.33,19.92,0.19,0.62,0.48,12.21,2.82,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
210,2025-06-12T20:10:08.543146,14.13,0,2.53,3.21,0.6,0.54,0.03,11.23,2.97,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
211,2025-06-12T20:10:08.543154,14.31,0,9.88,12.91,0.88,0.43,0.81,2.52,2.68,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
212,2025-06-12T20:10:08.543164,10.28,0,7.58,4.54,0.42,0.4,1.42,1.67,1,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
213,2025-06-12T20:10:08.543172,13.99,0,9.55,5.66,0.61,0.55,1.81,14.61,3.39,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
214,2025-06-12T20:10:08.543182,13.18,0,5.6,18.8,0.26,0.44,1.73,7.75,3.85,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
215,2025-06-12T20:10:08.543190,12.94,0,5.3,9.22,0.8,0.6,2.26,5.52,1.14,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
216,2025-06-12T20:10:08.543198,14.1,0,0.65,16.61,0.56,0.69,0.84,3.78,1.98,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
217,2025-06-12T20:10:08.543206,11.99,0,2.79,13.74,0.54,0.14,0.1,7.47,2.88,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
218,2025-06-12T20:10:08.543214,14.1,0,1.97,2.1,0.94,0.49,0.9,12.34,3.03,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
219,2025-06-12T20:10:08.543222,13.75,0,14.35,17.67,0.48,0.61,0.83,14.16,2.32,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
220,2025-06-12T20:10:08.543232,14.25,0,14.39,11.79,0.01,0,2.01,2.35,2.27,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
221,2025-06-12T20:10:08.543240,12.03,0,14.75,10.71,0.48,0.06,1.66,5.14,1.03,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
222,2025-06-12T20:10:08.543250,13.71,0,0.13,3.41,0.88,0.53,0.97,5.43,1.81,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
223,2025-06-12T20:10:08.543258,11.31,0,9.03,18.22,0.69,0.42,0.44,9.45,3.41,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
224,2025-06-12T20:10:08.543266,12.13,0,4.12,6.92,0.73,0.25,1.02,9.35,1.39,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
225,2025-06-12T20:10:08.543273,11.36,0,4.86,6.24,0.61,0.47,0.66,7.21,2.85,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
226,2025-06-12T20:10:08.543281,14.29,0,12.52,12.89,0.11,0.28,0.11,0.82,1.46,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
227,2025-06-12T20:10:08.543289,11.22,0,0.37,17.72,0.52,0.4,2.08,9.91,3.65,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
228,2025-06-12T20:10:08.543299,13.07,0,7.67,18.46,0.23,0.45,1.09,10.95,2.21,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
229,2025-06-12T20:10:08.543307,12.11,0,13.55,13.02,0.47,0.47,2.18,8.59,3.52,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
230,2025-06-12T20:10:08.543316,10,0,0.27,5.1,0.95,0.41,0.14,14.02,2.62,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
231,2025-06-12T20:10:08.543324,10.02,0,1.92,16.56,0.91,0.29,0.66,3.09,3.43,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
232,2025-06-12T20:10:08.543334,13.74,0,8.2,11.12,0.68,0.56,2.12,13.21,2.25,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
233,2025-06-12T20:10:08.543341,12.41,0,2.64,15.92,0.38,0.25,2.4,14.96,3.25,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
234,2025-06-12T20:10:08.543350,13.24,0,10.17,0.06,0.81,0.39,1.74,4.2,3.32,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
235,2025-06-12T20:10:08.543359,12.99,0,12.09,12.42,0.77,0.42,1.61,4.23,2.61,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
236,2025-06-12T20:10:08.543367,10.99,0,4.6,13.47,0.74,0.15,0.01,14.31,1.47,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
237,2025-06-12T20:10:08.543375,13.19,0,1.14,2.36,0.26,0.35,0.35,8.35,1.33,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
238,2025-06-12T20:10:08.543383,12.65,0,9.17,14.4,0.42,0.41,1.47,6.28,2.88,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
239,2025-06-12T20:10:08.543393,11.92,0,8.75,18.89,0.06,0.39,0.84,2.58,1.11,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
240,2025-06-12T20:10:08.543402,10.75,0,13.51,4.28,0.43,0.5,1.24,12.88,2.95,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
241,2025-06-12T20:10:08.543410,10.04,0,5.26,1.53,0.69,0.58,2.34,5.38,2.04,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
242,2025-06-12T20:10:08.543422,13.89,0,0.99,1.28,1,0.57,1.43,7.66,2.54,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
243,2025-06-12T20:10:08.543431,11.32,0,4.88,13.18,0.5,0,0.55,2.88,1.71,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
244,2025-06-12T20:10:08.543439,14.79,0,5.27,6.8,0.69,0.47,2.35,9.64,1.6,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
245,2025-06-12T20:10:08.543447,10.78,0,12.79,9.97,0.41,0.43,1.58,13.28,3.07,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
246,2025-06-12T20:10:08.543455,11.39,0,8.29,3.86,0.9,0.07,1.65,13.66,1.88,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
247,2025-06-12T20:10:08.543463,12.65,0,12.02,8.91,0.12,0.34,1.85,10.35,3.89,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
248,2025-06-12T20:10:08.543471,14.36,0,5.7,3.19,0.07,0.34,0.85,0.05,1.2,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
249,2025-06-12T20:10:08.543480,10.99,0,9.59,11.09,0.76,0.25,2.01,13.59,2.83,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
250,2025-06-12T20:10:08.543488,10.45,0,2.03,0.65,0.3,0.3,1.21,2.16,2.96,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
251,2025-06-12T20:10:08.543496,12.31,0,10.38,7.48,0.92,0.05,0.21,1.18,3.69,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
252,2025-06-12T20:10:08.543505,12.36,0,5.17,1.15,0.38,0.48,1.18,3.19,3.84,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
253,2025-06-12T20:10:08.543513,12.54,0,1.37,16.35,0.94,0.35,2.17,0.77,3.32,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
254,2025-06-12T20:10:08.543521,13.41,0,1.78,10.15,0.05,0.56,2.15,10.14,1.73,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
255,2025-06-12T20:10:08.543529,10.27,0,14.27,10.2,0.14,0.45,0.75,13.92,2.56,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
256,2025-06-12T20:10:08.543540,14.11,0,1.82,2.49,0.59,0.2,2.14,0.98,1.41,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
257,2025-06-12T20:10:08.543548,14.69,0,2.64,6.9,0.32,0.21,1.23,10.09,3.27,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
258,2025-06-12T20:10:08.543565,11.77,0,11.08,14.51,1,0.69,0,4.81,1.71,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
259,2025-06-12T20:10:08.543575,12.26,0,6.64,1.76,0.36,0.14,1.69,12.62,3.03,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
260,2025-06-12T20:10:08.543583,11.66,0,12.05,16.76,0.88,0.57,1.78,13.63,1.63,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
261,2025-06-12T20:10:08.543591,13.54,0,0.89,1.59,0.52,0.65,0.91,0.46,3.73,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
262,2025-06-12T20:10:08.543600,13.41,0,12.32,3.48,0.43,0.43,0.25,6.02,1.48,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
263,2025-06-12T20:10:08.543608,10.5,0,6.78,12.7,0.65,0.19,1.04,2.93,1.5,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
264,2025-06-12T20:10:08.543616,11.47,0,8.16,6.13,0.46,0.37,1.03,0.02,2.04,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
265,2025-06-12T20:10:08.543624,13.61,0,12.53,13,0.03,0.62,0.62,0.59,2.42,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
266,2025-06-12T20:10:08.543637,10.43,0,8.75,3.75,0.29,0.67,2.4,1.66,1.47,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
267,2025-06-12T20:10:08.543645,11.14,0,7.11,12.96,0.74,0.04,2.09,4.4,3.28,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
268,2025-06-12T20:10:08.543654,14.8,0,4.49,10.74,0.24,0.33,1.43,8.06,3.5,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
269,2025-06-12T20:10:08.543665,14.11,0,8.77,6.2,0.21,0.01,0.88,3.26,2.62,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
270,2025-06-12T20:10:08.543674,10.77,0,5.71,0.4,0.02,0.65,0.33,7.21,3.14,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
271,2025-06-12T20:10:08.543682,10.23,0,4.19,19.31,0.52,0.58,1.63,15,1.79,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
272,2025-06-12T20:10:08.543691,10.42,0,11.41,16.98,0.01,0.44,0.41,12.92,2.47,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
273,2025-06-12T20:10:08.543699,10.49,0,0.52,5.74,0.13,0.13,1.58,10.7,3.74,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
274,2025-06-12T20:10:08.543707,13.86,0,6.32,0.23,0.76,0.6,0.18,3.79,3.74,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
275,2025-06-12T20:10:08.543715,14.19,0,8.52,11.8,0.66,0.4,2.27,5.78,1.47,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
276,2025-06-12T20:10:08.543723,10.7,0,6.46,12.25,0.96,0.16,0.36,10.54,1.57,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
277,2025-06-12T20:10:08.543731,13.18,0,9.65,0.34,0.35,0.47,0.55,11.25,1.51,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
278,2025-06-12T20:10:08.543740,10.19,0,6.88,0.76,0.04,0.58,2.13,14.31,2.86,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
279,2025-06-12T20:10:08.543750,13.13,0,5.69,18.93,0.95,0.15,1,4.49,3,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
280,2025-06-12T20:10:08.543758,14.17,0,14.24,8.08,0.14,0.02,0.23,1.62,1.63,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
281,2025-06-12T20:10:08.543766,12.79,0,13.19,2.6,0.15,0.59,2.04,11.82,1.61,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
282,2025-06-12T20:10:08.543776,11.66,0,6.82,7.68,0.53,0.05,2.49,0.1,3.28,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
283,2025-06-12T20:10:08.543784,10.53,0,6.88,1.75,0.34,0.37,1.83,13.36,1.29,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
284,2025-06-12T20:10:08.543792,11.32,0,8.81,15.43,0.6,0.01,0.51,14.99,1.81,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
285,2025-06-12T20:10:08.543801,14.78,0,3.79,19.39,0.11,0.55,1.03,8.49,2.25,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
286,2025-06-12T20:10:08.543808,12.31,0,14.63,0.57,0.67,0.51,1.21,3.02,2.36,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
287,2025-06-12T20:10:08.543816,11.79,0,9.53,17.15,0.06,0.61,0.97,11.97,1.73,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
288,2025-06-12T20:10:08.543825,14.09,0,0.89,5.13,0.9,0.32,1.68,8.38,1.99,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
289,2025-06-12T20:10:08.543834,12.99,0,0.46,16.27,0.22,0.45,1.55,3.48,2.13,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
290,2025-06-12T20:10:08.543844,13.6,0,14.76,6.19,0.94,0.65,2,14.49,1.45,Low,Low,Low,off,off,off,No signs of fatigue detected. No intervention required.
